order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method,order_channel,coupon_code,estimated_delivery_days,customer_rating,return_reason
8068171,745022,2025-01-21,Grocery,Sparkling Water Case,1,10.58,0,10.58,5.99,1.69,18.26,PayPal,Returned,Standard,Mobile App,,7,,Arrived Late
6119599,664785,2025-01-21,Clothing,Women's Yoga Pants,2,39.77,0,79.54,12.99,12.73,105.26,PayPal,Delivered,Express,Mobile App,,3,,
8577162,320359,2025-01-22,Grocery,Organic Coffee Beans,1,21.75,0,21.75,27.99,1.79,51.53,Credit Card,Delivered,Next-Day,Marketplace,,1,,
6755933,625244,2025-01-22,Clothing,Cotton T-Shirt,1,64.57,0,64.57,5.99,3.87,74.43,PayPal,Delivered,Standard,Website,,7,4.0,
7064327,600859,2025-01-22,Grocery,Honey Jar,1,6.03,0,6.03,14.99,0.36,21.38,Debit Card,Delivered,Express,Website,,3,5.0,
5962485,292941,2025-01-22,Electronics,4K Smart TV,2,668.33,10,1202.99,0.0,78.19,1281.18,Credit Card,Delivered,Standard,Mobile App,SAVE20,7,5.0,
8360778,427679,2025-01-23,Clothing,Women's Yoga Pants,4,56.91,20,182.11,0.0,11.84,193.95,Debit Card,Delivered,Standard,Mobile App,VIP15,7,,
6556001,670233,2025-01-23,Clothing,Summer Dress,1,140.25,0,140.25,0.0,8.77,149.02,Apple Pay,Delivered,Standard,Mobile App,,7,4.0,
4167319,282095,2025-01-23,Books,Graphic Novel,5,21.08,0,105.4,12.99,0.0,118.39,PayPal,Shipped,Express,Website,,3,,
3077153,684370,2025-01-23,Books,Children's Picture Book,2,18.93,0,37.86,5.99,2.27,46.12,Apple Pay,Delivered,Standard,Website,,7,,
8325700,639465,2025-01-23,Grocery,Organic Coffee Beans,6,7.18,0,43.08,5.99,6.89,55.96,Credit Card,Returned,Standard,Mobile App,,7,,Better Price Found
1401799,808680,2025-01-23,Beauty & Personal Care,Skincare Gift Set,1,19.0,0,19.0,14.99,1.14,35.13,Credit Card,Delivered,Express,Mobile App,,3,5.0,
6700151,175936,2025-01-23,Grocery,Mixed Nuts Pack,3,11.22,0,33.66,27.99,2.78,64.43,Debit Card,Delivered,Next-Day,Website,,1,5.0,
8038740,116154,2025-01-23,Home & Kitchen,Stand Mixer,2,107.0,0,214.0,12.99,12.84,239.83,Credit Card,Delivered,Express,Mobile App,,3,4.0,
7802151,684370,2025-01-23,Grocery,Honey Jar,4,15.75,0,63.0,27.99,3.78,94.77,Credit Card,Delivered,Next-Day,Mobile App,,1,4.0,
3425390,206604,2025-01-24,Sports & Outdoors,Adjustable Dumbbell Set,3,76.91,5,219.19,0.0,28.49,247.68,PayPal,Delivered,Standard,Website,SAVE20,7,5.0,
8000766,951351,2025-01-24,Books,Science Fiction Epic,2,9.09,0,18.18,14.99,1.45,34.62,Credit Card,Delivered,Express,Mobile App,,3,,
2632208,365762,2025-01-24,Electronics,Bluetooth Speaker,1,466.11,0,466.11,24.99,29.13,520.23,PayPal,Delivered,Next-Day,Website,,1,5.0,
1764829,642033,2025-01-24,Toys & Games,Outdoor Water Blaster,1,41.47,0,41.47,14.99,6.64,63.1,Apple Pay,Returned,Express,Mobile App,,3,,Changed Mind
8984752,579494,2025-01-24,Books,Historical Biography,1,21.42,0,21.42,5.99,1.34,28.75,Credit Card,Returned,Standard,Mobile App,,7,,Not as Described
5638332,525803,2025-01-24,Electronics,Mechanical Keyboard,1,173.07,0,173.07,0.0,14.28,187.35,Apple Pay,Delivered,Standard,Website,,7,,
9814656,545164,2025-01-25,Sports & Outdoors,Adjustable Dumbbell Set,4,59.89,0,239.56,0.0,19.16,258.72,Credit Card,Cancelled,Standard,Mobile App,,7,,
7382289,664785,2025-01-25,Toys & Games,Action Figure,4,26.77,5,101.73,0.0,20.35,122.08,PayPal,Delivered,Standard,Website,VIP15,7,4.0,
6568962,597561,2025-01-25,Clothing,Women's Yoga Pants,4,47.92,0,191.68,0.0,15.33,207.01,Credit Card,Cancelled,Standard,Website,,7,,
9910711,121565,2025-01-25,Books,Fantasy Trilogy Box Set,2,39.72,0,79.44,0.0,4.96,84.4,Credit Card,Returned,Standard,Website,,7,,Wrong Size
2361130,955861,2025-01-25,Clothing,Winter Parka,1,41.03,0,41.03,27.99,2.46,71.48,Credit Card,Delivered,Next-Day,Website,,1,5.0,
5044044,709428,2025-01-25,Pet Supplies,Dog Chew Toy,3,17.53,0,52.59,5.99,4.34,62.92,PayPal,Cancelled,Standard,Mobile App,,7,,
2193383,119888,2025-01-25,Electronics,Wireless Earbuds,1,69.98,0,69.98,14.99,11.2,96.17,Credit Card,Delivered,Express,Website,,3,3.0,
5542802,981939,2025-01-26,Office Supplies,File Folders Pack,5,62.94,0,314.7,0.0,50.35,365.05,Debit Card,Delivered,Standard,Mobile App,,7,,
7019553,598994,2025-01-26,Beauty & Personal Care,Shampoo & Conditioner Set,2,48.75,30,68.25,5.99,4.1,78.34,Credit Card,Delivered,Standard,Website,WELCOME10,7,5.0,
8280528,684370,2025-01-26,Grocery,Green Tea Bags,1,13.4,5,12.73,5.99,0.83,19.55,Credit Card,Delivered,Standard,Website,FLASH30,7,5.0,
2677083,163173,2025-01-26,Clothing,Slim Fit Jeans,1,39.5,0,39.5,5.99,2.57,48.06,Debit Card,Delivered,Standard,Website,,7,5.0,
6785055,119023,2025-01-26,Electronics,Mechanical Keyboard,1,197.37,0,197.37,0.0,0.0,197.37,Credit Card,Delivered,Standard,Marketplace,,7,,
2737295,709496,2025-01-26,Pet Supplies,Dog Chew Toy,1,98.06,0,98.06,0.0,8.09,106.15,Debit Card,Delivered,Standard,Mobile App,,7,5.0,
1968354,709428,2025-01-26,Home & Kitchen,Cotton Bed Sheets,2,146.42,0,292.84,0.0,17.57,310.41,Gift Card,Cancelled,Standard,Mobile App,,7,,
2420697,954194,2025-01-26,Electronics,Streaming Media Player,1,293.18,0,293.18,24.99,46.91,365.08,Apple Pay,Delivered,Next-Day,Mobile App,,1,,
5947844,320359,2025-01-27,Pet Supplies,Training Treats,1,47.03,0,47.03,5.99,7.52,60.54,Credit Card,Delivered,Standard,Marketplace,,7,4.0,
9323020,208190,2025-01-27,Electronics,Streaming Media Player,1,281.53,0,281.53,0.0,36.6,318.13,Credit Card,Delivered,Standard,Marketplace,,7,,
5205089,729750,2025-01-27,Books,Fantasy Trilogy Box Set,3,22.32,0,66.96,14.99,4.02,85.97,Credit Card,Delivered,Express,Website,,3,4.0,
8623066,616639,2025-01-27,Sports & Outdoors,Yoga Mat,1,89.3,0,89.3,0.0,7.14,96.44,Credit Card,Delivered,Standard,Website,,7,3.0,
1854075,579494,2025-01-27,Clothing,Winter Parka,1,48.22,30,33.75,5.99,2.11,41.85,Debit Card,Returned,Standard,Website,FREESHIP,7,,Wrong Size
1004309,570736,2025-01-27,Clothing,Women's Yoga Pants,1,114.65,0,114.65,0.0,7.17,121.82,Debit Card,Cancelled,Standard,Website,,7,,
6083127,527694,2025-01-27,Sports & Outdoors,Basketball,1,223.47,0,223.47,0.0,13.41,236.88,Credit Card,Delivered,Standard,Website,,7,3.0,
9180821,955861,2025-01-28,Toys & Games,Action Figure,2,43.66,0,87.32,12.99,5.68,105.99,Apple Pay,Returned,Express,Marketplace,,3,,Not as Described
6901942,549826,2025-01-28,Office Supplies,Sticky Notes Pack,4,39.68,0,158.72,0.0,9.52,168.24,PayPal,Delivered,Standard,Website,,7,4.0,
4810449,570217,2025-01-28,Electronics,Noise-Cancelling Headphones,1,321.08,0,321.08,0.0,19.26,340.34,Debit Card,Delivered,Standard,Website,,7,,
1346625,385214,2025-01-28,Sports & Outdoors,Resistance Bands Set,4,59.59,0,238.36,0.0,15.49,253.85,Credit Card,Delivered,Standard,Website,,7,,
5071785,787831,2025-01-28,Clothing,Slim Fit Jeans,2,82.19,0,164.38,12.99,21.37,198.74,Credit Card,Delivered,Express,Website,,3,,
2472346,545164,2025-01-28,Home & Kitchen,Non-Stick Frying Pan,1,78.56,20,62.85,5.99,8.17,77.01,Credit Card,Cancelled,Standard,Mobile App,FLASH30,7,,
3851005,520397,2025-01-28,Grocery,Extra Virgin Olive Oil,5,9.02,0,45.1,5.99,2.82,53.91,Debit Card,Delivered,Standard,Mobile App,,7,5.0,
7017308,764258,2025-01-28,Clothing,Slim Fit Jeans,3,29.78,0,89.34,12.99,14.29,116.62,Credit Card,Delivered,Express,Mobile App,,3,,
1422344,119023,2025-01-29,Home & Kitchen,Stand Mixer,1,53.6,25,40.2,14.99,8.04,63.23,Credit Card,Returned,Express,Website,WELCOME10,3,,Arrived Late
3919452,622527,2025-01-29,Office Supplies,Ergonomic Office Chair,1,44.93,0,44.93,5.99,2.7,53.62,Debit Card,Returned,Standard,Marketplace,,7,,Wrong Size
5517807,981939,2025-01-29,Books,Personal Finance 101,4,12.63,0,50.52,27.99,4.17,82.68,Credit Card,Cancelled,Next-Day,Mobile App,,1,,
8880041,350253,2025-01-29,Beauty & Personal Care,Skincare Gift Set,2,26.5,15,45.05,0.0,2.7,47.75,PayPal,Shipped,Free Pickup,Website,FLASH30,0,,
5416489,773540,2025-01-30,Home & Kitchen,Cotton Bed Sheets,2,231.05,25,346.58,0.0,21.66,368.24,PayPal,Delivered,Standard,Mobile App,VIP15,7,,
4402528,181777,2025-01-30,Grocery,Granola Cereal,2,11.9,10,21.42,5.99,1.77,29.18,Debit Card,Delivered,Standard,Website,HOLIDAY25,7,4.0,
4836197,181777,2025-01-30,Grocery,Protein Bar Box,1,36.27,0,36.27,5.99,2.18,44.44,Debit Card,Delivered,Standard,Mobile App,,7,4.0,
3103381,339071,2025-01-30,Sports & Outdoors,Insulated Water Bottle,1,86.34,0,86.34,0.0,5.18,91.52,Google Pay,Shipped,Standard,Website,,7,,
5789668,171208,2025-01-30,Electronics,Mechanical Keyboard,2,568.09,0,1136.18,12.99,93.73,1242.9,Credit Card,Delivered,Express,Website,,3,5.0,
5568531,530251,2025-01-30,Toys & Games,Board Game Classic,3,19.76,20,47.42,14.99,2.85,65.26,Credit Card,Delivered,Express,Marketplace,FLASH30,3,4.0,
2477574,831938,2025-01-30,Books,Mystery Novel,2,8.0,0,16.0,5.99,2.56,24.55,Credit Card,Delivered,Standard,Marketplace,,7,4.0,
1298862,343652,2025-01-30,Electronics,Mechanical Keyboard,3,391.47,15,998.25,0.0,62.39,1060.64,PayPal,Cancelled,Standard,Mobile App,WELCOME10,7,,
5224540,899817,2025-01-30,Home & Kitchen,Cutlery Set,1,196.11,0,196.11,0.0,31.38,227.49,Credit Card,Delivered,Standard,Marketplace,,7,5.0,
4767791,385326,2025-01-30,Clothing,Wool Sweater,1,26.5,0,26.5,5.99,3.44,35.93,Debit Card,Delivered,Standard,Marketplace,,7,,
6929297,815357,2025-01-30,Clothing,Winter Parka,2,74.91,0,149.82,0.0,8.99,158.81,Credit Card,Delivered,Standard,Mobile App,,7,5.0,
5031441,359241,2025-01-30,Electronics,Wireless Earbuds,4,201.96,0,807.84,0.0,66.65,874.49,Apple Pay,Delivered,Standard,Marketplace,,7,5.0,
3123552,490071,2025-01-30,Sports & Outdoors,Adjustable Dumbbell Set,3,69.35,0,208.05,12.99,12.48,233.52,PayPal,Delivered,Express,Marketplace,,3,3.0,
7174652,748905,2025-01-30,Electronics,Laptop Stand,1,620.35,10,558.32,12.99,33.5,604.81,Credit Card,Delivered,Express,Website,WELCOME10,3,,
8546378,672715,2025-01-31,Books,Historical Biography,2,23.33,0,46.66,14.99,0.0,61.65,PayPal,Delivered,Express,Website,,3,5.0,
1167299,355903,2025-01-31,Clothing,Wool Sweater,5,16.41,0,82.05,12.99,4.92,99.96,Debit Card,Delivered,Express,Mobile App,,3,4.0,
8697954,999753,2025-01-31,Beauty & Personal Care,Skincare Gift Set,1,56.42,5,53.6,27.99,4.42,86.01,Credit Card,Returned,Next-Day,Website,WELCOME10,1,,Changed Mind
7536160,777635,2025-01-31,Beauty & Personal Care,Electric Razor,3,13.5,0,40.5,5.99,2.43,48.92,PayPal,Returned,Standard,Website,,7,,Not as Described
8553197,720159,2025-01-31,Beauty & Personal Care,Makeup Palette,1,60.49,0,60.49,5.99,3.63,70.11,Debit Card,Delivered,Standard,Website,,7,,
1363675,525803,2025-01-31,Beauty & Personal Care,Facial Moisturizer,4,10.36,0,41.44,5.99,5.39,52.82,Gift Card,Delivered,Standard,Website,,7,,
7323987,241810,2025-02-01,Clothing,Rain Jacket,3,62.58,0,187.74,12.99,11.26,211.99,Google Pay,Delivered,Express,Mobile App,,3,,
2756066,307037,2025-02-01,Books,Children's Picture Book,6,31.8,0,190.8,0.0,30.53,221.33,Gift Card,Delivered,Standard,Mobile App,,7,5.0,
5629082,352288,2025-02-01,Beauty & Personal Care,Skincare Gift Set,2,8.96,20,14.34,14.99,2.29,31.62,PayPal,Delivered,Express,Mobile App,VIP15,3,5.0,
1135307,547541,2025-02-01,Electronics,Streaming Media Player,4,608.83,0,2435.32,0.0,158.3,2593.62,Credit Card,Cancelled,Standard,Website,,7,,
4326830,996684,2025-02-01,Toys & Games,Board Game Classic,1,55.5,0,55.5,5.99,3.33,64.82,Google Pay,Cancelled,Standard,Mobile App,,7,,
1924910,240201,2025-02-01,Toys & Games,Remote Control Car,2,41.64,0,83.28,0.0,6.87,90.15,Debit Card,Processing,Standard,Website,,7,,
8577735,570241,2025-02-01,Pet Supplies,Dog Bed,1,13.16,20,10.53,14.99,0.63,26.15,Apple Pay,Delivered,Express,Mobile App,SUMMER10,3,,
2552388,702122,2025-02-01,Toys & Games,Card Game Deck,3,88.92,20,213.41,0.0,0.0,213.41,,Delivered,Standard,Website,FREESHIP,7,3.0,
3600058,804849,2025-02-01,Grocery,Protein Bar Box,4,30.07,0,120.28,24.99,7.52,152.79,Credit Card,Delivered,Next-Day,Website,,1,2.0,
2424704,404777,2025-02-01,Clothing,Running Shoes,3,36.55,0,109.65,0.0,6.58,116.23,Debit Card,Shipped,Standard,Mobile App,,7,,
6071825,221043,2025-02-02,Home & Kitchen,LED Desk Lamp,2,79.29,0,158.58,0.0,9.51,168.09,Debit Card,Delivered,Standard,Marketplace,,7,,
9919463,788240,2025-02-02,Grocery,Green Tea Bags,6,34.8,0,208.8,24.99,12.53,246.32,Credit Card,Delivered,Next-Day,Mobile App,,1,,
1648906,814732,2025-02-02,Toys & Games,Action Figure,3,19.53,0,58.59,0.0,3.52,62.11,Debit Card,Delivered,Free Pickup,Website,,0,,
2611433,634704,2025-02-02,Home & Kitchen,Ceramic Dinnerware Set,2,103.71,0,207.42,0.0,12.96,220.38,Debit Card,Delivered,Standard,Website,,7,4.0,
8828495,749526,2025-02-02,Beauty & Personal Care,Sunscreen SPF50,2,37.48,0,74.96,27.99,4.5,107.45,Apple Pay,Delivered,Next-Day,Website,,1,,
3688379,670883,2025-02-03,Home & Kitchen,Non-Stick Frying Pan,2,271.99,0,543.98,0.0,44.88,588.86,Credit Card,Delivered,Standard,Website,,7,,
8361175,240201,2025-02-03,Clothing,Women's Yoga Pants,1,90.48,0,90.48,0.0,5.43,95.91,Gift Card,Returned,Standard,Website,,7,,Better Price Found
8496387,320716,2025-02-03,Books,Poetry Collection,3,35.57,0,106.71,0.0,6.94,113.65,PayPal,Cancelled,Standard,Website,,7,,
8886274,869376,2025-02-03,Electronics,4K Smart TV,2,461.94,30,646.72,12.99,53.35,713.06,Apple Pay,Delivered,Express,Marketplace,VIP15,3,4.0,
1117977,203887,2025-02-03,Toys & Games,Board Game Classic,1,58.26,0,58.26,14.99,3.64,76.89,PayPal,Delivered,Express,Website,,3,4.0,
4769259,944244,2025-02-03,Home & Kitchen,LED Desk Lamp,1,150.16,0,150.16,0.0,9.01,159.17,Apple Pay,Delivered,Standard,Website,,7,,
1667006,504976,2025-02-03,Electronics,Bluetooth Speaker,2,195.14,0,390.28,0.0,50.74,441.02,Credit Card,Delivered,Standard,Website,,7,4.0,
5275046,712336,2025-02-04,Grocery,Honey Jar,7,19.79,0,138.53,0.0,11.43,149.96,Debit Card,Delivered,Standard,Mobile App,,7,5.0,
4047046,813035,2025-02-04,Beauty & Personal Care,Sunscreen SPF50,4,54.55,10,196.38,0.0,16.2,212.58,PayPal,Delivered,Standard,Website,FLASH30,7,,
2148953,182833,2025-02-04,Electronics,Bluetooth Speaker,2,445.76,0,891.52,0.0,115.9,1007.42,Credit Card,Delivered,Free Pickup,Mobile App,,0,,
5493241,131620,2025-02-04,Toys & Games,Building Block Set,3,36.65,0,109.95,0.0,6.6,116.55,Credit Card,Delivered,Standard,Website,,7,5.0,
6072390,908295,2025-02-04,Home & Kitchen,Stand Mixer,2,75.92,0,151.84,24.99,12.53,189.36,Debit Card,Returned,Next-Day,Website,,1,,Arrived Late
3165677,483080,2025-02-04,Electronics,4K Smart TV,4,144.72,0,578.88,0.0,34.73,613.61,Apple Pay,Delivered,Standard,Website,,7,,
6577381,526706,2025-02-05,Clothing,Women's Yoga Pants,1,36.16,0,36.16,5.99,2.17,44.32,Apple Pay,Delivered,Standard,Mobile App,,7,4.0,
2824539,196023,2025-02-05,Office Supplies,Stapler,4,43.17,0,172.68,0.0,10.79,183.47,PayPal,Returned,Standard,Website,,7,,Arrived Late
1709505,282050,2025-02-06,Grocery,Sparkling Water Case,5,23.29,0,116.45,24.99,6.99,148.43,Credit Card,Delivered,Next-Day,Website,,1,5.0,
2838565,343810,2025-02-06,Books,Fantasy Trilogy Box Set,5,14.16,0,70.8,14.99,4.6,90.39,Credit Card,Delivered,Express,Website,,3,5.0,
7544006,216808,2025-02-07,Clothing,Cotton T-Shirt,2,77.89,0,155.78,0.0,12.85,168.63,Google Pay,Delivered,Standard,Website,,7,2.0,
2748920,678850,2025-02-07,Beauty & Personal Care,Electric Toothbrush,1,68.19,0,68.19,5.99,4.09,78.27,PayPal,Delivered,Standard,Website,,7,,
8280027,620174,2025-02-07,Electronics,Smartphone Case,1,233.19,0,233.19,0.0,13.99,247.18,Credit Card,Delivered,Standard,Mobile App,,7,,
2460200,433068,2025-02-07,Beauty & Personal Care,Electric Razor,5,32.58,0,162.9,12.99,9.77,185.66,PayPal,Delivered,Express,Mobile App,,3,5.0,
8028326,104886,2025-02-07,Grocery,Honey Jar,3,13.17,0,39.51,5.99,2.47,47.97,Credit Card,Returned,Standard,Mobile App,,7,,Better Price Found
9864578,926416,2025-02-07,Clothing,Summer Dress,1,111.12,0,111.12,12.99,17.78,141.89,Debit Card,Delivered,Express,Mobile App,,3,,
4132467,744635,2025-02-08,Beauty & Personal Care,Perfume,3,51.04,0,153.12,0.0,12.63,165.75,Credit Card,Delivered,Standard,Marketplace,,7,5.0,
3739958,823673,2025-02-08,Clothing,Women's Yoga Pants,3,67.46,0,202.38,12.99,12.14,227.51,Credit Card,Delivered,Express,Website,,3,3.0,
1294854,638422,2025-02-08,Grocery,Dark Chocolate Bar,2,11.58,20,18.53,5.99,1.53,26.05,Apple Pay,Returned,Standard,Mobile App,HOLIDAY25,7,,Changed Mind
6475939,321283,2025-02-08,Clothing,Cotton T-Shirt,3,15.7,10,42.39,14.99,5.51,62.89,Apple Pay,Delivered,Express,Mobile App,FREESHIP,3,3.0,
8311163,611363,2025-02-08,Clothing,Slim Fit Jeans,1,87.77,0,87.77,0.0,7.24,95.01,Credit Card,Shipped,Free Pickup,Mobile App,,0,,
7722968,542798,2025-02-08,Clothing,Rain Jacket,1,59.86,0,59.86,5.99,3.74,69.59,Credit Card,Delivered,Standard,Website,,7,5.0,
9237381,282050,2025-02-08,Clothing,Wool Sweater,1,66.94,0,66.94,14.99,4.35,86.28,Debit Card,Delivered,Express,Website,,3,,
5514597,424619,2025-02-09,Office Supplies,Whiteboard,4,82.16,25,246.48,0.0,14.79,261.27,Google Pay,Delivered,Standard,Mobile App,VIP15,7,5.0,
6095588,686576,2025-02-09,Home & Kitchen,Vacuum Cleaner,1,76.76,0,76.76,0.0,4.61,81.37,PayPal,Delivered,Standard,Website,,7,4.0,
9897703,969906,2025-02-10,Clothing,Running Shoes,1,19.6,0,19.6,14.99,1.57,36.16,Credit Card,Returned,Express,Website,,3,,Changed Mind
6530242,874360,2025-02-10,Books,Science Fiction Epic,1,20.98,0,20.98,14.99,1.31,37.28,Credit Card,Shipped,Express,Marketplace,,3,,
8761675,621194,2025-02-10,Beauty & Personal Care,Shampoo & Conditioner Set,3,35.71,0,107.13,0.0,6.96,114.09,Credit Card,Delivered,Standard,Marketplace,,7,5.0,
4826874,401813,2025-02-10,Office Supplies,Notebook Set,1,87.18,0,87.18,0.0,5.45,92.63,PayPal,Returned,Standard,Website,,7,,Changed Mind
3993120,206944,2025-02-10,Books,Personal Finance 101,1,19.76,0,19.76,14.99,1.58,36.33,Credit Card,Delivered,Express,Website,,3,3.0,
8933315,813547,2025-02-11,Home & Kitchen,Memory Foam Pillow,3,47.46,0,142.38,0.0,11.75,154.13,PayPal,Processing,Free Pickup,Website,,0,,
6343381,320359,2025-02-11,Electronics,Bluetooth Speaker,1,445.47,0,445.47,12.99,26.73,485.19,PayPal,Delivered,Express,Website,,3,4.0,
5302333,752908,2025-02-11,Clothing,Slim Fit Jeans,1,48.03,0,48.03,27.99,2.88,78.9,Credit Card,Returned,Next-Day,Website,,1,,Wrong Size
7569047,374219,2025-02-11,Beauty & Personal Care,Skincare Gift Set,2,22.35,0,44.7,5.99,2.68,53.37,Credit Card,Delivered,Standard,Website,,7,3.0,
7739369,457597,2025-02-11,Electronics,Mechanical Keyboard,1,411.98,0,411.98,0.0,25.75,437.73,Credit Card,Returned,Standard,Mobile App,,7,,Changed Mind
1321816,470612,2025-02-12,Electronics,Noise-Cancelling Headphones,3,1200.0,0,3600.0,0.0,216.0,3816.0,Credit Card,Delivered,,Mobile App,,7,,
5144994,111069,2025-02-12,Electronics,Wireless Mouse,3,22.38,0,67.14,5.99,4.03,77.16,PayPal,Delivered,Standard,Website,,7,5.0,
9120181,764214,2025-02-12,Home & Kitchen,Cutlery Set,1,99.43,0,99.43,12.99,15.91,128.33,PayPal,Cancelled,Express,Mobile App,,3,,
9718537,490092,2025-02-12,Beauty & Personal Care,Perfume,1,14.02,30,9.81,27.99,0.59,38.39,Credit Card,Delivered,Next-Day,Website,FLASH30,1,,
5100079,202299,2025-02-12,Sports & Outdoors,Resistance Bands Set,1,59.22,0,59.22,5.99,3.7,68.91,Credit Card,Delivered,Standard,Website,,7,,
9128474,802087,2025-02-12,Electronics,Portable Charger,1,54.0,0,54.0,5.99,3.51,63.5,Debit Card,Delivered,Standard,Website,,7,4.0,
1297287,176016,2025-02-12,Home & Kitchen,Vacuum Cleaner,3,41.47,0,124.41,12.99,16.17,153.57,Credit Card,Delivered,Express,Marketplace,,3,,
2013522,743457,2025-02-12,Electronics,Bluetooth Speaker,3,57.66,5,164.33,12.99,10.27,187.59,PayPal,Delivered,Express,Website,FREESHIP,3,1.0,
3106533,570217,2025-02-12,Toys & Games,Building Block Set,1,20.96,0,20.96,5.99,1.26,28.21,Debit Card,Delivered,Standard,Website,,7,4.0,
2787511,712336,2025-02-13,Home & Kitchen,Ceramic Dinnerware Set,1,110.58,0,110.58,0.0,14.38,124.96,Credit Card,Returned,Free Pickup,Website,,0,,Defective Item
3595271,876950,2025-02-13,Grocery,Mixed Nuts Pack,4,21.03,0,84.12,0.0,5.05,89.17,Credit Card,Delivered,Standard,Website,,7,5.0,
1572338,579494,2025-02-13,Clothing,Rain Jacket,1,78.12,5,74.21,5.99,4.45,84.65,Credit Card,Returned,Standard,Mobile App,SAVE20,7,,Better Price Found
9836700,549078,2025-02-13,Clothing,Winter Parka,1,30.57,0,30.57,14.99,6.11,51.67,PayPal,Returned,Express,Marketplace,,3,,Wrong Size
3788931,716918,2025-02-13,Sports & Outdoors,Resistance Bands Set,1,128.81,0,128.81,0.0,10.63,139.44,Debit Card,Delivered,Standard,Marketplace,,7,4.0,
8214351,675360,2025-02-13,Clothing,Winter Parka,2,99.46,0,198.92,0.0,11.94,210.86,Credit Card,Delivered,Free Pickup,Mobile App,,0,5.0,
7512640,550369,2025-02-13,Home & Kitchen,Stand Mixer,6,340.62,0,2043.72,12.99,0.0,2056.71,Debit Card,Delivered,Express,Website,,3,,
2368859,684266,2025-02-13,Sports & Outdoors,Mountain Bike Helmet,6,200.41,0,1202.46,24.99,75.15,1302.6,Credit Card,Delivered,Next-Day,Mobile App,,1,,
2931717,645241,2025-02-13,Sports & Outdoors,Hiking Backpack,1,73.07,0,73.07,5.99,6.03,85.09,Google Pay,Delivered,Standard,Website,,7,5.0,
6440479,826888,2025-02-13,Beauty & Personal Care,Hair Dryer,1,26.62,0,26.62,14.99,1.66,43.27,Apple Pay,Delivered,Express,Website,,3,4.0,
6300932,954194,2025-02-14,Books,Cookbook: Weeknight Dinners,1,45.0,0,45.0,5.99,3.71,54.7,PayPal,Delivered,Standard,Website,,7,4.0,
8724999,738836,2025-02-14,Beauty & Personal Care,Shampoo & Conditioner Set,5,20.6,25,77.25,0.0,7.72,84.97,Credit Card,Delivered,Standard,Website,VIP15,7,3.0,
4187625,939425,2025-02-14,Books,Poetry Collection,2,13.58,0,27.16,5.99,2.24,35.39,Debit Card,Delivered,Standard,Marketplace,,7,,
2648792,401813,2025-02-15,Clothing,Slim Fit Jeans,1,15.3,0,15.3,5.99,1.26,22.55,Debit Card,Delivered,Standard,Mobile App,,7,,
7662704,265163,2025-02-15,Beauty & Personal Care,Facial Moisturizer,3,8.09,0,24.27,5.99,1.52,31.78,Credit Card,Delivered,Standard,Website,,7,,
8243494,684997,2025-02-15,Books,Fantasy Trilogy Box Set,4,15.71,0,62.84,5.99,3.93,72.76,PayPal,Delivered,Standard,Mobile App,,7,5.0,
3884506,901936,2025-02-15,Books,Fantasy Trilogy Box Set,3,27.71,5,78.97,12.99,6.52,98.48,Debit Card,Delivered,Express,Website,VIP15,3,,
3689787,592322,2025-02-16,Office Supplies,Label Maker,1,126.87,5,120.53,0.0,9.94,130.47,Debit Card,Cancelled,Standard,Website,FREESHIP,7,,
